"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___TS.g8112.t1",0.794716238362742,322.037209508824,-155.018604754412,3.16188344650973,2.34640259723052,-0.743234295545146,0.583578298760695,0.425993420851817,0.272401203121697,0.396484961229958,0.388977982835509,0.559656701290611,3.57967179977503,7.96649915969645,0.579378489161493,1,1,1,0.0584907061702139,0.00476510086614516,0.44655603649022,0.999999999916938,0.0396442949900341,0.999427929836143,-0.785106442609488,-1.29405642872149,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g8112.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11210.t1",0.947305687791686,382.415127614426,-185.207563807213,4.04366402111028,3.81035935165165,-0.409161969989493,-1.49647470340367,0.49729631172378,0.28423078145089,0.403121632677065,0.419398605533551,0.593266307978236,0.368553820327511,17.6992958284341,0.702637146756566,1,1,1,0.54379361711218,2.58722360062795e-05,0.401898991013812,0.999999999916938,0.00115137203483749,0.999427929836143,2.0545206290131,1.36377937957357,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11210.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19753.t1",0.307371494432535,378.719178090182,-183.359589045091,4.51709155128503,3.55534806150055,-0.0363676441820052,-0.634510782977369,0.070085467988595,0.16731756325057,0.2368089511182,0.246651516273334,0.348711387927274,0.000541791584017145,11.820293916673,0.0403946355721377,1,1,1,0.981429783198957,0.000585886107166673,0.840710953998003,0.999999999916938,0.00987305384489602,0.999427929836143,0.880325238012696,0.783144725331892,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g19753.t1"
"Pocillopora_acuta_HIv2___RNAseq.g64.t1",0.1806434496026,476.151936082564,-232.075968041282,6.54533991649665,4.69779520257652,0.183737893563885,-0.389741123811605,-0.0959479249579795,0.135729703319998,0.178414595816188,0.198363104827419,0.259055373897653,1.14205282231724,8.57578121844559,0.1371784722925,1,1,1,0.285218973390562,0.0034066376186472,0.711102262119132,0.999999999916938,0.0314914044311259,0.999427929836143,0.556079941788256,0.693925793155174,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g64.t1"
"Pocillopora_acuta_HIv2___RNAseq.g31367.t1",0.931921838256285,375.586033412884,-181.793016706442,3.75679759609255,3.36527228388976,-0.17768551510435,-1.07676526431828,0.219779623600859,0.31458258792757,0.406298159960759,0.458811621961543,0.593203381520199,0.0637705642361584,7.59307991508177,0.137267465343534,1,1,1,0.800632708945699,0.00585927645529787,0.711012776103024,0.999999999916938,0.0453899169352923,0.999427929836143,1.46308913323691,1.16083946588279,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g31367.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16948.t1",0.0882675849552162,547.730635751155,-267.865317875578,8.08219806493947,5.92004458865835,-0.266212054999381,-0.475639429317803,0.345310390862223,0.0886767244551813,0.12350942336369,0.127590805768059,0.179995679974381,1.32478014878525,11.169705946553,3.68040091858604,1,1,1,0.249735961973344,0.000831438040512772,0.055055610207417,0.999999999916938,0.0124991358037259,0.999427929836143,0.683851599844983,0.187323972408027,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16948.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27944.t1",0.251461170712737,428.849862264303,-208.424931132152,5.5192892792309,4.36733591926387,-0.30689290871739,-0.776269775172384,0.344099352523609,0.148365207116318,0.210723118999927,0.217666103785192,0.308294136600503,0.902610703790844,15.3912352969172,1.24576802821525,1,1,1,0.342082648764472,8.73927144441278e-05,0.264362302908203,0.999999999916938,0.00270801221251952,0.999427929836143,1.09887086414687,0.610331377184554,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27944.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11724.t1",0.709963111624847,382.527798773743,-185.263899386872,4.06006592227883,2.7634323491498,-0.0986666540269413,0.778843630783407,-0.124476897298418,0.253810805134325,0.359701224112054,0.362758660138322,0.514189479598141,0.385459772284831,7.77546980706868,0.0586045230563351,1,1,1,0.534695645656351,0.00529604409991821,0.808715299730205,0.999999999916938,0.0427067106500794,0.999427929836143,-1.07655978399667,-0.898239649468666,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11724.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28795.t1",0.322692940023181,506.52330118382,-247.26165059191,6.51662673438508,4.82177619732756,-0.075411487585345,-0.50716585414266,0.190501887901351,0.0592739016221644,0.0627310928359133,0.0650253438369541,0.0660129349732673,1.60886507735782,63.2659091630293,8.32799553348163,1,1,1,0.204651410640675,1.80603089767153e-15,0.00390387098353094,0.999999999916938,7.85672130379502e-13,0.689760420247006,0.72409287054137,0.452230207016355,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28795.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6449.t1",0.158570382949904,497.074141301209,-242.537070650604,7.19168152325841,4.82028156560513,-0.145119007796998,0.482118365016618,0.177631334798903,0.11784003621661,0.166965229845312,0.169571463876135,0.239998393575258,0.243198333885966,22.6257361666041,0.547800581618443,1,1,1,0.621905592906761,1.96830260714737e-06,0.459217770423001,0.999999999916938,0.000168370103970935,0.999427929836143,-0.691128057937953,-0.945365806216768,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6449.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6257.t2",0.0308332262578103,442.55292461515,-215.276462307575,7.10917111695055,4.82567482263043,0.0304472851578002,0.200936155055123,-0.0177988803030347,0.0625950110122869,0.0804215660384378,0.089598837110351,0.1151790829271,0.142914905508873,7.83162337675798,0.0238802094888008,1,1,1,0.705400227075553,0.00513399693658815,0.877190102141582,0.999999999916938,0.0419096593405209,0.999427929836143,-0.287798318165003,-0.262346070096116,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6257.t2"
"Pocillopora_acuta_HIv2___RNAseq.g16120.t1",0.188043625891256,417.406104994015,-202.703052497007,5.6779541407737,3.83225803695928,-0.219090404581035,0.453207636009401,0.189881978997207,0.132194797716567,0.188130688399603,0.189267183331931,0.268558314080134,0.879531797539211,16.626565934782,0.499908239663343,1,1,1,0.348329948341156,4.55090990620833e-05,0.479540443654582,0.999999999916938,0.00170614007634736,0.999427929836143,-0.642650737025074,-0.909700352533275,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16120.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6065.t1",0.904414298743734,664.907768864498,-326.453884432249,8.35181572701899,7.03181509082421,-0.647042214364341,-1.51728733888321,0.56544276498372,0.274650268660739,0.388509779567272,0.397506354359379,0.562247791618333,1.80259501060156,19.2875291173883,1.01139729184195,1,1,1,0.179399087088615,1.12438350946793e-05,0.314568323718758,0.999999999916938,0.00060971644095085,0.999427929836143,2.18445747081535,1.36936205334363,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6065.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27022.t1",1.07744979097845,460.726728316011,-224.363364158005,4.97868374617312,4.46303041882694,-0.338587825447574,-1.12395024961336,0.429086330474113,0.301243710691906,0.426477483733868,0.438087289467277,0.619635729383919,0.191306998829157,8.61703907464047,0.479530742139242,1,1,1,0.6618310328031,0.00333032765986868,0.48863494805498,0.999999999916938,0.0310860673184414,0.999427929836143,1.58776766404102,0.979619197118633,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27022.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29803.t1",0.289048759257172,505.862234204526,-246.931117102263,6.67179922452012,4.56608279728008,-0.198746877917418,0.575048985774064,-0.0204152481252616,0.157968150997709,0.223826517052329,0.227515112381706,0.322252508149378,1.67808714218215,12.2905427224057,0.00401343942815564,1,1,1,0.195178820321926,0.00045525932968967,0.949486438112688,0.999999999916938,0.00822907533686048,0.999427929836143,-0.823112456873979,-0.792453473932684,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29803.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11273.t1",2.9685190589123,332.322886550747,-160.161443275373,2.82747841214154,1.90954250489919,-0.520647362042478,1.35898891041487,0.460022740226044,0.509629177448567,0.726551776394496,0.730102490675526,1.03670024012778,0.323334218803985,9.37598961347522,0.196902941017904,1,1,1,0.569610757768074,0.00219845988337805,0.657232402668556,0.999999999916938,0.0245634418594576,0.999427929836143,-1.81519076145317,-2.36029604110325,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11273.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26359.t1",0.115265407552388,400.247638430079,-194.12381921504,5.80313152984064,4.27782285714387,0.0126365840045288,-0.421889318366736,-0.16839111341379,0.103737743445592,0.146657755932998,0.152194813404741,0.21595384433658,0.364857651391291,21.9201426105235,0.608018029897145,1,1,1,0.545820719410128,2.84234799418032e-06,0.435535034287166,0.999999999916938,0.000213834131869459,0.999427929836143,0.598334099556664,0.835994970101513,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26359.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28577.t1",4.13541059807884,372.669074417766,-180.334537208883,3.18138099821194,2.27726729524161,0.143100903817361,1.85462116714303,-0.372098844336984,0.59426430643938,0.839738388915636,0.854711042549667,1.20842320172115,0.00366891196395821,7.6250476780486,0.0948153237109575,1,1,1,0.951700436356107,0.00575631478774879,0.758142468868248,0.999999999916938,0.0449362057791181,0.999427929836143,-2.55776522549987,-2.04479951668523,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28577.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15904.t1",0.0727707601055684,560.760346642531,-274.380173321265,8.37857840945172,6.079912540345,-0.245508396972224,-0.413400746706972,0.308182331918182,0.0871087472581348,0.112503016669503,0.125619386604795,0.163425488590583,1.48370180527488,7.38279294585571,3.55611576072701,1,1,1,0.223196237503147,0.0065850828305814,0.0593264103834893,0.999999999916938,0.048185304834677,0.999427929836143,0.59472588115999,0.15133129023924,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15904.t1"
"Pocillopora_acuta_HIv2___TS.g15672.t1",4.09443584063902,299.926455821225,-143.963227910612,2.33401001172957,3.14001297644248,-0.314797214232675,-2.07217234619151,0.181265822176768,0.587204906552819,0.831236170949555,0.865030220897118,1.22570506618648,0.143525149330191,10.4580656244203,0.021870559231833,1,1,1,0.704801385398043,0.00122115085300316,0.882431962662598,0.999999999916938,0.0163461103146557,0.999427929836143,2.62437751205354,2.33305975926656,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g15672.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19134.t1",0.0326095303520372,531.887114730331,-259.943557365165,8.30416881532899,5.64959265271338,0.0552027358508967,0.228269887366141,-0.0662490220459507,0.0605081911080991,0.0777144342085495,0.0867453486973169,0.112026725456763,0.17333216478851,8.73012714800051,0.349716126901853,1,1,1,0.677167228604428,0.00312994669722951,0.554273867735383,0.999999999916938,0.0298969191736094,0.999427929836143,-0.328290976891831,-0.233030323120483,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g19134.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16344.t1",0.604675710373926,344.96424028571,-166.482120142855,3.54791692399176,2.70737653552785,0.0322438162862497,-0.0853016797839593,-0.491747388240609,0.0218350728677371,0.0218192851120735,0.0218942973236556,0.0218065953901932,1.87263409491349,15.871678779621,508.52041514365,1,1,1,0.171173698032049,6.77855442714141e-05,1.33085540274595e-112,0.999999999916938,0.00228715734777864,3.99744601138126e-109,0.115052426679336,0.765729150507858,"Variable","q_Origin:Treatment < 0.05 (biggest FC in Variable)","Pocillopora_acuta_HIv2___RNAseq.g16344.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26460.t1a",0.272618599689934,384.621144285957,-186.310572142979,4.77800442336548,3.18884607841686,-0.152291810342617,0.609702776580838,-0.00867088492869977,0.161719486693064,0.22993804321065,0.23015933654623,0.326906018907874,0.917791549182921,13.7195171582,0.00070352739278625,1,1,1,0.338055508240164,0.000212237426148531,0.978839318676633,0.999999999916938,0.00486928907450147,0.999427929836143,-0.853305404074471,-0.836941718045953,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26460.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g5348.t1a",0.127997742079978,537.380068669486,-262.690034334743,7.92950763270989,5.27086052031499,0.0472594735292237,0.362954582208685,0.265535234739251,0.105331830638417,0.148895623944986,0.15184228671596,0.214488389157007,2.67301173392965,21.3933055634589,1.53262794225947,1,1,1,0.10206272057985,3.74075036187535e-06,0.21571846556216,0.999999999916938,0.000261138517984319,0.999427929836143,-0.521385792828784,-0.903431661650949,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5348.t1a"
"Pocillopora_acuta_HIv2___RNAseq.4079_t",0.0545081317005509,369.588261699209,-178.794130849604,5.38519566379827,3.84820901565027,-0.0387045823450474,-0.264001534950557,0.144683624072936,0.0467675041259642,0.0543329208395659,0.0587467017393431,0.0662436702320733,0.0673684148090184,21.5567982408332,4.7703471405269,1,1,1,0.795207621144948,3.43502888105092e-06,0.0289539869651211,0.999999999916938,0.000248360524237718,0.999427929836143,0.371804150360381,0.168181263798957,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.4079_t"
"Pocillopora_acuta_HIv2___RNAseq.g3260.t1",0.262938442415971,339.283939205825,-163.641969602913,3.8812322012995,3.01635156075672,0.00813012608325448,-0.350860974073308,-0.233251917201799,0.16122410109204,0.227932827481711,0.237109334192807,0.337646644557216,0.340777619705554,7.61690983704465,0.477227616603629,1,1,1,0.559380708659546,0.00578234872020913,0.489680783271034,0.999999999916938,0.0450172003045049,0.999427929836143,0.478147543133475,0.79061506632177,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3260.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6318.t1",0.189726130042869,391.159658023151,-189.579829011575,5.15316684630376,3.43934914762695,-0.0521380079395346,0.403031424746338,0.094128909663887,0.135956971133506,0.192643945603658,0.194117129741663,0.274637690529837,0.00179917540549812,10.741730337813,0.117469678304572,1,1,1,0.96616652536582,0.00104746346686274,0.73179519744405,0.999999999916938,0.0147602283249138,0.999427929836143,-0.5664968463539,-0.698651770160504,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g6318.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17551.t1",10.3412382108478,311.748064011909,-149.874032005955,2.18900073000532,3.31436488025314,-0.144467175492625,-2.33120907976222,0.340999884456223,0.0306972611270984,0.0307943327506608,0.0307262889322283,0.0308104130900086,21.6505570804922,5751.08280093213,122.493606469027,1,1,1,3.27114993895717e-06,0,1.79994332128978e-28,0.00196508880666287,0,2.02741115851778e-25,2.95622804109962,2.54395871701803,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g17551.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16768.t1",0.152325376208458,375.756684791518,-181.878342395759,4.95185536965642,3.66655848484851,0.0232532261892709,-0.498748965709282,0.135365277228321,0.12711406484207,0.172385024729118,0.18601466934102,0.254875564476726,0.447091191545803,10.2883519919634,0.28207081464766,1,1,1,0.503719547681669,0.00133872602100782,0.595347132732952,0.999999999916938,0.0175228678386951,0.999427929836143,0.69647282329618,0.508928720801348,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16768.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26916.t1",0.565573328514377,362.114676823018,-175.057338411509,3.90940755721467,2.6820198886352,-0.223499994020396,0.68527594135127,-0.044522883471244,0.229854472913575,0.327252514484497,0.327694352929616,0.466002927863523,1.10997765796001,8.10404860676236,0.00912828677785337,1,1,1,0.292086805249262,0.00441664972870426,0.923884277550981,0.999999999916938,0.0374058554698759,0.999427929836143,-0.942068428381033,-0.869585901036385,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26916.t1"
"Pocillopora_acuta_HIv2___RNAseq.g33.t1",0.0678597038034505,374.13299246118,-181.06649623059,5.64731856013082,4.16407790023681,-0.216044457205662,-0.432922958870116,0.307584413346044,0.0833686273432678,0.119218511934754,0.12368533386423,0.175265408527769,0.711769430363454,10.1902885195484,3.07989725816599,1,1,1,0.398857029012181,0.0014118222331218,0.0792655331333673,0.999999999916938,0.0180897737939593,0.999427929836143,0.612662009683419,0.177183598684436,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g33.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23883.t2",0.236000978488646,419.695565441582,-203.847782720791,5.39404497466744,4.1305322797964,-0.134191149795994,-0.653275121776325,0.119011551662873,0.164460365990513,0.207060173603944,0.242948551736239,0.303245831799896,0.270689727533241,9.78742205172347,0.154024055707572,1,1,1,0.602869472143892,0.00175709629893299,0.694719109951868,0.999999999916938,0.0209656939923583,0.999427929836143,0.921589473810843,0.752504988591194,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23883.t2"
"Pocillopora_acuta_HIv2___TS.g15866.t1",3.0693191981966,435.467017859061,-211.733508929531,4.01254700864913,4.49102584375743,0.0275922495707624,-2.43077482578152,-0.172347093419472,0.586463673395272,0.725241000078072,0.93958863187455,1.06336282292488,0.00959584917807111,9.30781891801944,0.0262690871949203,1,1,1,0.921965322182275,0.0022817795636397,0.871244894303418,0.999999999916938,0.0251779012178039,0.999427929836143,3.34992059388881,3.57295382217068,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g15866.t1"
"Pocillopora_acuta_HIv2___RNAseq.986_t",13.193125846339,238.942820764438,-113.471410382219,1.38126834319688,-2.07944154167984,2.10847956782891e-15,4.8092235842109,-2.09648724250332e-10,1.32905555361214,1.87957472090907,1.72387288536644,2.4379320982253,1.08373374218805e-20,15.5669105752237,7.39505208523148e-21,1,1,1,0.999999999916938,7.96361455501173e-05,0.999999999931386,0.999999999916938,0.00258642617182081,0.999999999931386,-3.85948772746326,-3.85948772717932,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.986_t"
"Pocillopora_acuta_HIv2___RNAseq.g11876.t1",6.82509315136986,236.654633842556,-112.327316921278,1.50892136372192,-0.486810747555036,0.433322067925094,2.99696418007782,-0.731213045747116,0.839253485287317,1.16662500930763,1.15420990601788,1.61842173907573,0.00435714779774738,10.5265259463107,0.204128881339838,1,1,1,0.947370903053229,0.0011767320878668,0.651408571736066,0.999999999916938,0.0160241203683022,0.999427929836143,-3.04293183730694,-2.37953631838083,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11876.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10297.t1",0.271714610107066,411.929261070566,-199.964630535283,5.29653705879088,3.63977674110867,-0.241361002407862,0.453051520634017,0.0605557460933262,0.157578982262936,0.224186335617558,0.225942541436506,0.320932693874945,1.74334728298189,9.06308776640075,0.0356026885876477,1,1,1,0.186715262158283,0.00260821155073648,0.850338339170834,0.999999999916938,0.0272286554263485,0.999427929836143,-0.640104054964854,-0.722112466071117,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g10297.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3366.t1c",0.279409576361778,563.590878571982,-275.795439285991,7.65180836024509,5.21167887418467,-0.0969991498071474,0.46566351218369,0.0757983782317738,0.163355214960528,0.218315526475645,0.227600420311724,0.314862764674928,0.148196252650746,9.3043402352543,0.0579531729029279,1,1,1,0.700265077600285,0.00228611619069212,0.80976077984883,0.999999999916938,0.0251779012178039,0.999427929836143,-0.668894894066925,-0.777557584182562,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3366.t1c"
"Pocillopora_acuta_HIv2___RNAseq.g2958.t2",0.0927919075003274,401.548497640126,-194.774248820063,5.5372078367102,3.76593766387325,-0.0169655817639061,0.290976106636816,-0.145225892794613,0.0429555730524167,0.044755819092274,0.0459336686074272,0.0478426691113293,0.606083046892172,36.7398727335039,9.21419308545934,1,1,1,0.43626643546867,1.34990045076028e-09,0.0024014603350143,0.999999999916938,3.15326053559506e-07,0.515227597114615,-0.411526402985472,-0.205765633291019,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g2958.t2"
"Pocillopora_acuta_HIv2___RNAseq.g17809.t1",0.177066952758575,316.155354208292,-152.077677104146,3.85469427043608,2.81341071676003,0.215111379616948,-0.41345145973498,-0.022533322661598,0.140554444784532,0.196324586193209,0.209999866749903,0.292894946419761,1.97961605438433,8.43002315109995,0.00591870526881111,1,1,1,0.159430860487054,0.00369075645514594,0.938676748033384,0.999999999916938,0.0332224029143821,0.999427929836143,0.555265660357597,0.593056182767441,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17809.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8226.t1",0.146912246017349,373.553035546232,-180.776517773116,4.99541501701254,3.81774008272648,-0.179373408613679,-0.610414334147032,0.233839084286978,0.125113150502475,0.169078665141437,0.183762669641234,0.250592634840279,0.34083677080482,13.425096167772,0.870758250839074,1,1,1,0.559346619745481,0.000248280289950938,0.35074547828007,0.999999999916938,0.00538537157375301,0.999427929836143,0.854777048870942,0.526478383516535,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8226.t1"
"Pocillopora_acuta_HIv2___TS.g26329.t1",0.066515195314058,329.250079985458,-158.625039992729,4.50482206114102,3.27417067041458,-0.00275234819368307,-0.349459880416573,0.109549220286913,0.0960328079460801,0.131998840462108,0.14332177976695,0.196879650548703,0.225098014188123,8.15845376942337,0.309611384880174,1,1,1,0.635182642784727,0.00428608976499958,0.577918753037755,0.999999999916938,0.0365605507888073,0.999427929836143,0.482322459088634,0.331885437025728,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g26329.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7483.t2c",0.113765977026391,385.830528979621,-186.915264489811,5.54753210599775,3.67207233579757,-0.097855790003779,0.518958868937577,-0.0327324041849511,0.107699109975243,0.153022884858915,0.152698746959937,0.216895103564727,1.10791666274304,21.4916931000846,0.0227748914027692,1,1,1,0.292535268548551,3.55364723633342e-06,0.880043932910461,0.999999999916938,0.000250961628506016,0.999427929836143,-0.734144650869639,-0.686245836558343,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7483.t2c"
"Pocillopora_acuta_HIv2___RNAseq.g11525.t1",0.873460966218723,295.058258614644,-141.529129307322,2.5975983976522,2.56066403424428,-0.389485412704868,-1.24787856255433,0.251715352204863,0.0410413611749266,0.0416263318384986,0.0417680032449353,0.0419659529088063,85.9695935885557,888.479997249272,35.977023539118,1,1,1,1.82723732611367e-20,3.13435910556323e-195,1.99658024159499e-09,2.35217650651575e-17,6.34539933484519e-192,9.99510253167359e-07,1.56389478901924,1.20470447459501,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g11525.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13600.t1",0.634804506166186,458.095659368383,-223.047829684191,5.35288107314833,3.65713075579935,-0.219788969168003,0.739560552278779,0.160982402533825,0.234628214622476,0.33261040093081,0.337459536999441,0.47786481424723,0.352543730373854,11.7736202471411,0.113487152958338,1,1,1,0.552676706080246,0.000600760254164754,0.736208460804635,0.999999999916938,0.00996899935806301,0.999427929836143,-1.04786438849354,-1.27228166688729,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13600.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17495.t1",0.128636209386697,366.953936264068,-177.476968132034,4.87899775148965,3.67840815424665,-0.194607244049284,-0.437948757711273,0.212244385535389,0.113247152169822,0.161561447542747,0.167564327203414,0.237793287193255,0.664474545169504,7.82378972898015,0.796660419243337,1,1,1,0.414984690915586,0.00515629629251256,0.372093728665685,0.999999999916938,0.0419967717356805,0.999427929836143,0.612422521118476,0.314786025643342,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17495.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28458.t1",0.101255668463709,423.018633771575,-205.509316885787,6.02998312235252,4.47558966123911,-0.222863297163402,-0.472434628110228,0.28793753703383,0.102408778012077,0.138174404160443,0.149121784049894,0.201935013451249,0.766868239338392,8.94300139838584,2.03316823339577,1,1,1,0.381187634579374,0.00278534677296602,0.153899494935006,0.999999999916938,0.0285269959079799,0.999427929836143,0.671806184423261,0.262078957264572,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28458.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7576.t1",0.0512392821488119,429.375978169586,-208.687989084793,6.4379307423045,4.64519186033754,-0.111696711056383,-0.32891660322644,0.218633653403336,0.0712080631413637,0.101172072982569,0.104605460657669,0.147838181866785,0.0159096001906969,8.81429827370876,2.18706050595192,1,1,1,0.899626437177142,0.00298879131441125,0.139174698557082,0.999999999916938,0.0297088501554676,0.999427929836143,0.469189290882894,0.157317893561566,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7576.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18660.t1",0.630947862994943,457.006449500813,-222.503224750406,5.36425015322942,4.31057624229725,-0.00932371325212655,-0.821453640919709,-0.0320085130007814,0.25947401419867,0.328334539367651,0.348699197899563,0.478088090753424,0.0104932643220747,10.8985109059041,0.00448244683020364,1,1,1,0.918410105566688,0.000962415976481077,0.946620649950467,0.999999999916938,0.0139169797245179,0.999427929836143,1.16096436467922,1.20551959213506,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18660.t1"
"Pocillopora_acuta_HIv2___TS.g16165.t2",0.0349614516770721,360.81594174749,-174.407970873745,5.50084561466989,3.97291879315228,-0.101991125228655,-0.316643917635505,0.198090577399741,0.0679533756948167,0.095678126556933,0.100532406861238,0.14143957289177,0.0256880418235726,9.30759222558715,1.96148848681487,1,1,1,0.872664534448546,0.00228206191064476,0.161354216918187,0.999999999916938,0.0251779012178039,0.999427929836143,0.446927939995415,0.16733420847555,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g16165.t2"
"Pocillopora_acuta_HIv2___RNAseq.g14253.t1",0.173039389378641,380.481652986712,-184.240826493356,5.16111696096122,3.30505352110929,0.112673162504074,0.428277695575478,0.190646866800241,0.132204371422072,0.186091736922228,0.188102822745525,0.264330760894701,2.45710560312188,15.770971364317,0.520192315380003,1,1,1,0.116994189447226,7.14910307346328e-05,0.470759657259117,0.999999999916938,0.00239657165216138,0.999427929836143,-0.599972668560245,-0.871627488002197,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g14253.t1"
